ID	enrichmentScore	NES	p.adjust	core_enrichment	pvalue	qvalue	all_tested_peptides	species_name
11320	-0.7160453043026817	-2.2054286523146986	0.0009614057868763098	PV2T_005384/PV2T_005573/PV2T_005352/PV2T_005572/PV2T_005364/PV2T_005303/PV2T_005548/PV2T_005314/PV2T_005328/PV2T_005302/PV2T_005315/PV2T_005327/PV2T_005313	3.204685956254366e-05	0.000708404264014123	PV2T_005302/PV2T_005303/PV2T_005304/PV2T_005313/PV2T_005314/PV2T_005315/PV2T_005327/PV2T_005328/PV2T_005352/PV2T_005362/PV2T_005364/PV2T_005381/PV2T_005382/PV2T_005384/PV2T_005400/PV2T_005464/PV2T_005542/PV2T_005548/PV2T_005572/PV2T_005573	Influenza A virus
11216	-0.6851263301914814	-2.1101978184620505	0.0013960989744738535	PV2T_005641/PV2T_005722/PV2T_005711/PV2T_005661/PV2T_005712/PV2T_005660	0.00013960989744738535	0.00102870450750705	PV2T_005618/PV2T_005621/PV2T_005623/PV2T_005637/PV2T_005638/PV2T_005639/PV2T_005641/PV2T_005644/PV2T_005648/PV2T_005650/PV2T_005652/PV2T_005660/PV2T_005661/PV2T_005664/PV2T_005699/PV2T_005711/PV2T_005712/PV2T_005722/PV2T_005728/PV2T_005747	Human respirovirus 3
11983	0.6060426117565763	1.90474857272928	0.0013960989744738535	PV2T_000773/PV2T_000757/PV2T_000750/PV2T_000775/PV2T_014837/PV2T_000763/PV2T_000776/PV2T_000771/PV2T_000779/PV2T_000745/PV2T_000806/PV2T_000807/PV2T_000769/PV2T_000958/PV2T_000815/PV2T_000778/PV2T_000756	0.00012135206670591104	0.00102870450750705	PV2T_000745/PV2T_000748/PV2T_000750/PV2T_000756/PV2T_000757/PV2T_000763/PV2T_000769/PV2T_000771/PV2T_000773/PV2T_000775/PV2T_000776/PV2T_000778/PV2T_000779/PV2T_000780/PV2T_000785/PV2T_000789/PV2T_000790/PV2T_000793/PV2T_000803/PV2T_000806/PV2T_000807/PV2T_000813/PV2T_000815/PV2T_000820/PV2T_000825/PV2T_000827/PV2T_000842/PV2T_000844/PV2T_000885/PV2T_000893/PV2T_000929/PV2T_000936/PV2T_000951/PV2T_000958/PV2T_000959/PV2T_000988/PV2T_014837	Norwalk virus
12092	-0.5460470987200463	-1.8253034516737323	0.023719165085388995	PV2T_008425/PV2T_008482/PV2T_008491/PV2T_008481/PV2T_008489/PV2T_008428/PV2T_008480/PV2T_008473/PV2T_008439/PV2T_008464/PV2T_008495/PV2T_008458	0.004109123924153292	0.017477279536602414	PV2T_008418/PV2T_008423/PV2T_008425/PV2T_008426/PV2T_008428/PV2T_008431/PV2T_008433/PV2T_008439/PV2T_008442/PV2T_008443/PV2T_008444/PV2T_008446/PV2T_008453/PV2T_008454/PV2T_008457/PV2T_008458/PV2T_008464/PV2T_008473/PV2T_008480/PV2T_008481/PV2T_008482/PV2T_008489/PV2T_008491/PV2T_008492/PV2T_008493/PV2T_008494/PV2T_008495	Hepatovirus A
162145	0.734529241987912	1.7381575751415486	0.023719165085388995	PV2T_006005/PV2T_005957/PV2T_006025	0.004743833017077799	0.017477279536602414	PV2T_005953/PV2T_005957/PV2T_005971/PV2T_005988/PV2T_006005/PV2T_006009/PV2T_006013/PV2T_006025/PV2T_006040/PV2T_006046/PV2T_006051	Human metapneumovirus
12730	-0.943173993883784	-1.6439855630500193	0.023719165085388995	PV2T_008739/PV2T_008758	0.004251510405012307	0.017477279536602414	PV2T_008739/PV2T_008753/PV2T_008758	Human respirovirus 1
10335	0.8925964064732391	1.587388607110729	0.0400604686318972	PV2T_006830	0.009347442680776015	0.029518240044555836	PV2T_006830/PV2T_006831/PV2T_006833/PV2T_006848	Human alphaherpesvirus 3
694003	0.8338770897414189	1.5762680475767104	0.0529989658738366	PV2T_011200/PV2T_001117/PV2T_001123/PV2T_011308	0.014133057566356428	0.03905186959124802	PV2T_001117/PV2T_001123/PV2T_001166/PV2T_011200/PV2T_011308	Betacoronavirus 1
1803956	0.8541627728969394	1.519038441653598	0.07348618459729571	PV2T_008045/PV2T_008043/PV2T_008051	0.02204585537918871	0.054147714966428416	PV2T_008043/PV2T_008045/PV2T_008051/PV2T_008052	Parechovirus A
10372	-0.757612418153992	-1.551452607558565	0.14839685265397132	PV2T_013154/PV2T_013047/PV2T_013153	0.05071428571428571	0.10934504932397889	PV2T_013039/PV2T_013047/PV2T_013152/PV2T_013153/PV2T_013154	Human betaherpesvirus 7
