ID	enrichmentScore	NES	p.adjust	core_enrichment	pvalue	qvalue	all_tested_peptides	species_name
11103	-0.9616204690831557	-3.2470450745789576	4.667882866014907e-09	PV2T_008941/PV2T_009101/PV2T_009966/PV2T_009017/PV2T_008959/PV2T_008955/PV2T_009014	1.7953395638518873e-10	4.346611575641411e-09	PV2T_008941/PV2T_008955/PV2T_008959/PV2T_008981/PV2T_009014/PV2T_009017/PV2T_009101/PV2T_009966	NA_character_
10359	0.46936997854344964	1.6952206659916749	0.2308465993826518	PV2T_007755/PV2T_007489/PV2T_014761/PV2T_007614/PV2T_007813/PV2T_007628/PV2T_007740/PV2T_007426/PV2T_007402	0.018320273700474562	0.214958371894777	PV2T_007328/PV2T_007366/PV2T_007373/PV2T_007402/PV2T_007426/PV2T_007441/PV2T_007454/PV2T_007455/PV2T_007486/PV2T_007489/PV2T_007546/PV2T_007573/PV2T_007614/PV2T_007628/PV2T_007651/PV2T_007738/PV2T_007740/PV2T_007755/PV2T_007813/PV2T_014761	Human betaherpesvirus 5
10298	0.3794023396094103	1.5914427417630368	0.2308465993826518	PV2T_006511/PV2T_006409/PV2T_013957/PV2T_013816/PV2T_013881/PV2T_006622/PV2T_006573/PV2T_014667/PV2T_006400/PV2T_013922/PV2T_006653/PV2T_006531/PV2T_006594/PV2T_006541/PV2T_006550/PV2T_006418	0.026636146082613672	0.214958371894777	PV2T_006382/PV2T_006400/PV2T_006409/PV2T_006418/PV2T_006431/PV2T_006474/PV2T_006501/PV2T_006504/PV2T_006511/PV2T_006531/PV2T_006532/PV2T_006541/PV2T_006550/PV2T_006554/PV2T_006573/PV2T_006587/PV2T_006591/PV2T_006592/PV2T_006594/PV2T_006611/PV2T_006622/PV2T_006653/PV2T_006656/PV2T_006663/PV2T_006712/PV2T_006772/PV2T_006778/PV2T_013603/PV2T_013713/PV2T_013816/PV2T_013881/PV2T_013909/PV2T_013922/PV2T_013957/PV2T_014033/PV2T_014664/PV2T_014667	Human alphaherpesvirus 1
10376	0.3873695159415096	1.4554276868299116	0.40711166562694945	PV2T_004778/PV2T_004929/PV2T_004890/PV2T_005142/PV2T_004848/PV2T_004836/PV2T_004687/PV2T_004759	0.07719792117799913	0.3790918343894671	PV2T_004607/PV2T_004660/PV2T_004678/PV2T_004681/PV2T_004687/PV2T_004688/PV2T_004691/PV2T_004725/PV2T_004736/PV2T_004759/PV2T_004778/PV2T_004822/PV2T_004836/PV2T_004844/PV2T_004848/PV2T_004866/PV2T_004884/PV2T_004890/PV2T_004922/PV2T_004929/PV2T_005024/PV2T_005142/PV2T_014716	Human gammaherpesvirus 4
138951	0.4357297533279068	1.448049858000535	0.40711166562694945	PV2T_001238/PV2T_001227/PV2T_001230/PV2T_011649/PV2T_011384	0.08800640878919662	0.3790918343894671	PV2T_001227/PV2T_001230/PV2T_001231/PV2T_001238/PV2T_001243/PV2T_001248/PV2T_001249/PV2T_001259/PV2T_001264/PV2T_001282/PV2T_001285/PV2T_011384/PV2T_011649/PV2T_011849/PV2T_012055	Enterovirus D
129951	0.37867502257407276	1.389397905926853	0.40711166562694945	PV2T_000433/PV2T_000412/PV2T_012510/PV2T_012716/PV2T_000425/PV2T_000376/PV2T_000355/PV2T_000368/PV2T_000350/PV2T_012408/PV2T_012650/PV2T_000429/PV2T_012717/PV2T_000319/PV2T_000373	0.10960698689956332	0.3790918343894671	PV2T_000319/PV2T_000350/PV2T_000355/PV2T_000368/PV2T_000373/PV2T_000376/PV2T_000412/PV2T_000425/PV2T_000429/PV2T_000433/PV2T_000437/PV2T_000450/PV2T_012408/PV2T_012510/PV2T_012559/PV2T_012650/PV2T_012716/PV2T_012717/PV2T_014972/PV2T_014996/PV2T_014999	Human mastadenovirus C
463676	0.32120147803335075	1.3669547197635754	0.40711166562694945	PV2T_003892/PV2T_004037/PV2T_004069/PV2T_003933/PV2T_004245/PV2T_003934/PV2T_003917/PV2T_004071/PV2T_003890/PV2T_011719/PV2T_012011/PV2T_004200/PV2T_004103/PV2T_003893/PV2T_011982/PV2T_003874/PV2T_003929/PV2T_012109/PV2T_003863/PV2T_004378/PV2T_003915/PV2T_004428/PV2T_004080/PV2T_004042/PV2T_004215/PV2T_004217/PV2T_004268/PV2T_011986/PV2T_004038/PV2T_011983/PV2T_004034/PV2T_004443/PV2T_003947/PV2T_003908/PV2T_003925	0.10803811891443961	0.3790918343894671	PV2T_003863/PV2T_003874/PV2T_003881/PV2T_003890/PV2T_003892/PV2T_003893/PV2T_003908/PV2T_003915/PV2T_003917/PV2T_003925/PV2T_003929/PV2T_003933/PV2T_003934/PV2T_003947/PV2T_004034/PV2T_004037/PV2T_004038/PV2T_004042/PV2T_004069/PV2T_004071/PV2T_004080/PV2T_004093/PV2T_004102/PV2T_004103/PV2T_004200/PV2T_004215/PV2T_004217/PV2T_004245/PV2T_004265/PV2T_004268/PV2T_004378/PV2T_004394/PV2T_004428/PV2T_004443/PV2T_011719/PV2T_011982/PV2T_011983/PV2T_011986/PV2T_012011/PV2T_012109	Rhinovirus C
12092	0.5003896998443292	1.3093085997831644	0.5225539614837792	PV2T_008473/PV2T_008495/PV2T_008439/PV2T_008425/PV2T_008486/PV2T_008418	0.1607858343027013	0.48658870907396445	PV2T_008418/PV2T_008423/PV2T_008425/PV2T_008439/PV2T_008473/PV2T_008486/PV2T_008495	Hepatovirus A
129875	0.44246468900965297	1.2531946588487486	0.552054794520548	PV2T_008508/PV2T_012385/PV2T_012568	0.20394491998511352	0.514059120403749	PV2T_008503/PV2T_008508/PV2T_012385/PV2T_012568/PV2T_012627/PV2T_012696/PV2T_012701/PV2T_012711/PV2T_012965	Human mastadenovirus A
72149	-0.5949367088607594	-1.231452385343799	0.552054794520548	PV2T_004568/PV2T_004556	0.21232876712328766	0.514059120403749	PV2T_004538/PV2T_004556/PV2T_004568	Aichivirus A
11520	0.5991561181434599	1.1689243781619538	0.6111627398458428	PV2T_005259/PV2T_005248/PV2T_005192	0.25856885147324116	0.5690989075487604	PV2T_005192/PV2T_005248/PV2T_005259	Influenza B virus
147712	0.33836206896551724	1.0789594044290947	0.7973555452003728	PV2T_014956/PV2T_003645/PV2T_003502/PV2T_003560/PV2T_003551/PV2T_003563/PV2T_011759/PV2T_014957/PV2T_003610/PV2T_003544/PV2T_003562/PV2T_003554/PV2T_003814	0.3680102516309413	0.7424768234659342	PV2T_003502/PV2T_003544/PV2T_003551/PV2T_003554/PV2T_003560/PV2T_003562/PV2T_003563/PV2T_003610/PV2T_003645/PV2T_003814/PV2T_011759/PV2T_014956/PV2T_014957	Rhinovirus B
11041	0.48522968480477524	1.0415728351296465	0.8010284245107842	PV2T_007998/PV2T_007981/PV2T_007982	0.4005142122553921	0.7458969135120662	PV2T_007981/PV2T_007982/PV2T_007986/PV2T_007998	Rubella virus
432261	0.4206787579450239	0.9751261822042977	0.9013758675270912	PV2T_008538/PV2T_008533/PV2T_008548/PV2T_008531	0.4907292954264524	0.8393378523531618	PV2T_008531/PV2T_008533/PV2T_008538/PV2T_008545/PV2T_008548	Torque teno midi virus
147711	0.1897515744124445	0.9250099876602951	0.9013758675270912	PV2T_002483/PV2T_002484/PV2T_002615/PV2T_002533/PV2T_002269/PV2T_002372/PV2T_002734/PV2T_002145/PV2T_002612/PV2T_002207/PV2T_002619/PV2T_002640/PV2T_002323/PV2T_002544/PV2T_002233/PV2T_002545/PV2T_002480/PV2T_002479/PV2T_014941/PV2T_002537/PV2T_002048/PV2T_011450/PV2T_002859/PV2T_002492/PV2T_002345/PV2T_002351/PV2T_002638/PV2T_002865/PV2T_002611/PV2T_002475/PV2T_002264/PV2T_002205/PV2T_002059/PV2T_002216/PV2T_002338/PV2T_002191/PV2T_014943/PV2T_002142/PV2T_002489/PV2T_002539/PV2T_002127/PV2T_002813/PV2T_002181/PV2T_002159/PV2T_002042/PV2T_002403/PV2T_002365/PV2T_002755/PV2T_002081/PV2T_002442/PV2T_002470/PV2T_002538/PV2T_002757/PV2T_002333/PV2T_002472/PV2T_014527/PV2T_002481/PV2T_002758/PV2T_002476	0.6226168974513345	0.8393378523531618	PV2T_002042/PV2T_002048/PV2T_002059/PV2T_002081/PV2T_002083/PV2T_002084/PV2T_002107/PV2T_002127/PV2T_002132/PV2T_002140/PV2T_002142/PV2T_002145/PV2T_002159/PV2T_002181/PV2T_002183/PV2T_002191/PV2T_002205/PV2T_002207/PV2T_002216/PV2T_002219/PV2T_002230/PV2T_002233/PV2T_002261/PV2T_002264/PV2T_002269/PV2T_002304/PV2T_002323/PV2T_002326/PV2T_002331/PV2T_002333/PV2T_002334/PV2T_002336/PV2T_002338/PV2T_002341/PV2T_002345/PV2T_002351/PV2T_002355/PV2T_002365/PV2T_002368/PV2T_002370/PV2T_002372/PV2T_002378/PV2T_002387/PV2T_002389/PV2T_002400/PV2T_002403/PV2T_002411/PV2T_002442/PV2T_002450/PV2T_002469/PV2T_002470/PV2T_002472/PV2T_002473/PV2T_002475/PV2T_002476/PV2T_002479/PV2T_002480/PV2T_002481/PV2T_002483/PV2T_002484/PV2T_002489/PV2T_002492/PV2T_002496/PV2T_002505/PV2T_002527/PV2T_002533/PV2T_002535/PV2T_002537/PV2T_002538/PV2T_002539/PV2T_002540/PV2T_002541/PV2T_002544/PV2T_002545/PV2T_002549/PV2T_002558/PV2T_002569/PV2T_002570/PV2T_002587/PV2T_002611/PV2T_002612/PV2T_002615/PV2T_002619/PV2T_002638/PV2T_002640/PV2T_002728/PV2T_002734/PV2T_002753/PV2T_002755/PV2T_002757/PV2T_002758/PV2T_002763/PV2T_002781/PV2T_002807/PV2T_002811/PV2T_002813/PV2T_002859/PV2T_002864/PV2T_002865/PV2T_002922/PV2T_011450/PV2T_011742/PV2T_014527/PV2T_014941/PV2T_014943	Rhinovirus A
138948	0.266454118325418	0.9034229659924037	0.9013758675270912	PV2T_001823/PV2T_001808	0.5819625638116847	0.8393378523531618	PV2T_001718/PV2T_001733/PV2T_001752/PV2T_001753/PV2T_001808/PV2T_001823/PV2T_001861/PV2T_001872/PV2T_001891/PV2T_001902/PV2T_001919/PV2T_001931/PV2T_001951/PV2T_011642/PV2T_011802/PV2T_011819	Enterovirus A
10407	-0.3326271186440678	-0.8927119982836509	0.9013758675270912	PV2T_008862/PV2T_008892	0.5908923980903416	0.8393378523531618	PV2T_008862/PV2T_008865/PV2T_008867/PV2T_008892/PV2T_008916	Hepatitis B virus
130310	0.2995810252788269	0.8485046379908232	0.9013758675270912	PV2T_012573/PV2T_000056/PV2T_000001/PV2T_012530/PV2T_000039	0.6488028780548319	0.8393378523531618	PV2T_000001/PV2T_000023/PV2T_000039/PV2T_000056/PV2T_000077/PV2T_012530/PV2T_012571/PV2T_012573/PV2T_012747	Human mastadenovirus D
68887	-0.3093220338983051	-0.830165297766962	0.9013758675270912	PV2T_000511/PV2T_000488/PV2T_000577/PV2T_000491	0.6804994491369812	0.8393378523531618	PV2T_000488/PV2T_000491/PV2T_000511/PV2T_000521/PV2T_000577	Torque teno virus
10368	0.41745367698182695	0.8144317732904546	0.9013758675270912	PV2T_006166	0.7315093205051112	0.8393378523531618	PV2T_006166/PV2T_006176/PV2T_006209	Human betaherpesvirus 6
162145	0.3613121683669578	0.7755769099827935	0.9013758675270912	PV2T_005991/PV2T_005954	0.7643193829452936	0.8393378523531618	PV2T_005940/PV2T_005954/PV2T_005975/PV2T_005991	Human metapneumovirus
138950	0.21931418458542906	0.7679151128473499	0.9013758675270912	PV2T_011530/PV2T_003112/PV2T_003295/PV2T_003135/PV2T_003111/PV2T_011534/PV2T_011951/PV2T_003145/PV2T_003164/PV2T_003230/PV2T_003149/PV2T_003086	0.7564604541895067	0.8393378523531618	PV2T_003061/PV2T_003065/PV2T_003086/PV2T_003097/PV2T_003111/PV2T_003112/PV2T_003131/PV2T_003135/PV2T_003145/PV2T_003149/PV2T_003164/PV2T_003220/PV2T_003230/PV2T_003295/PV2T_003376/PV2T_011530/PV2T_011534/PV2T_011951	Enterovirus C
108098	-0.13296884635454156	-0.703099706816911	0.9013758675270912	PV2T_012683/PV2T_000133/PV2T_012563/PV2T_000234/PV2T_012788/PV2T_000208/PV2T_000132/PV2T_000148/PV2T_012660/PV2T_000138/PV2T_000303/PV2T_000187/PV2T_012558/PV2T_012619/PV2T_000270/PV2T_000142	0.888663967611336	0.8393378523531618	PV2T_000132/PV2T_000133/PV2T_000138/PV2T_000141/PV2T_000142/PV2T_000148/PV2T_000187/PV2T_000193/PV2T_000208/PV2T_000234/PV2T_000270/PV2T_000290/PV2T_000303/PV2T_012558/PV2T_012563/PV2T_012619/PV2T_012660/PV2T_012683/PV2T_012788	Human mastadenovirus B
10310	0.1810542818642249	0.6539126367540004	0.9013758675270912	PV2T_006999/PV2T_007016/PV2T_007040/PV2T_014022/PV2T_007053/PV2T_013707/PV2T_013950/PV2T_007132/PV2T_006959/PV2T_013722/PV2T_014080/PV2T_014014/PV2T_013682/PV2T_013913	0.874296435272045	0.8393378523531618	PV2T_006959/PV2T_006975/PV2T_006999/PV2T_007016/PV2T_007040/PV2T_007053/PV2T_007075/PV2T_007124/PV2T_007132/PV2T_007155/PV2T_007186/PV2T_013682/PV2T_013700/PV2T_013707/PV2T_013722/PV2T_013913/PV2T_013950/PV2T_014014/PV2T_014022/PV2T_014080	Human alphaherpesvirus 2
