ID	enrichmentScore	NES	p.adjust	core_enrichment	pvalue	qvalue	all_tested_peptides	species_name
147711	-0.534329987431466	-2.585095357180746	1.4599483110532833e-17	PV2T_002112/PV2T_002092/PV2T_002449/PV2T_002422/PV2T_002055/PV2T_002563/PV2T_011459/PV2T_002050/PV2T_012339/PV2T_002659/PV2T_014931/PV2T_002113/PV2T_014944/PV2T_002039/PV2T_002090/PV2T_002072/PV2T_002313/PV2T_011740/PV2T_002754/PV2T_002236/PV2T_002146/PV2T_012335/PV2T_002315/PV2T_002170/PV2T_011738/PV2T_002432/PV2T_002755/PV2T_002109/PV2T_002341/PV2T_002060/PV2T_002071/PV2T_002832/PV2T_002750/PV2T_002086/PV2T_002445/PV2T_002240/PV2T_002101/PV2T_002126/PV2T_002388/PV2T_002129/PV2T_002088/PV2T_002299/PV2T_002179/PV2T_011579/PV2T_002038/PV2T_002066/PV2T_002845/PV2T_002087/PV2T_002865/PV2T_012340/PV2T_011454/PV2T_002049/PV2T_002487/PV2T_002045/PV2T_002415/PV2T_012361/PV2T_002506/PV2T_002758/PV2T_003028/PV2T_014953/PV2T_002222/PV2T_002034/PV2T_002089/PV2T_002258/PV2T_002757/PV2T_002345/PV2T_002320/PV2T_002334/PV2T_014952/PV2T_002783/PV2T_014955/PV2T_002080/PV2T_012143/PV2T_002859/PV2T_002174/PV2T_002387/PV2T_002640/PV2T_002181/PV2T_002864/PV2T_002811/PV2T_002378/PV2T_002338/PV2T_002353/PV2T_002323/PV2T_002368/PV2T_002336/PV2T_002372/PV2T_002331/PV2T_002763/PV2T_002351/PV2T_002753/PV2T_002356/PV2T_002375/PV2T_002389/PV2T_002355/PV2T_002119	4.56233847204151e-19	1.0565415408938234e-17	PV2T_002030/PV2T_002031/PV2T_002033/PV2T_002034/PV2T_002035/PV2T_002038/PV2T_002039/PV2T_002041/PV2T_002044/PV2T_002045/PV2T_002046/PV2T_002047/PV2T_002049/PV2T_002050/PV2T_002054/PV2T_002055/PV2T_002056/PV2T_002058/PV2T_002060/PV2T_002061/PV2T_002062/PV2T_002064/PV2T_002065/PV2T_002066/PV2T_002069/PV2T_002071/PV2T_002072/PV2T_002076/PV2T_002077/PV2T_002078/PV2T_002079/PV2T_002080/PV2T_002082/PV2T_002085/PV2T_002086/PV2T_002087/PV2T_002088/PV2T_002089/PV2T_002090/PV2T_002091/PV2T_002092/PV2T_002094/PV2T_002098/PV2T_002100/PV2T_002101/PV2T_002102/PV2T_002106/PV2T_002108/PV2T_002109/PV2T_002110/PV2T_002112/PV2T_002113/PV2T_002116/PV2T_002117/PV2T_002119/PV2T_002120/PV2T_002121/PV2T_002123/PV2T_002124/PV2T_002125/PV2T_002126/PV2T_002129/PV2T_002133/PV2T_002134/PV2T_002135/PV2T_002136/PV2T_002138/PV2T_002141/PV2T_002144/PV2T_002146/PV2T_002149/PV2T_002153/PV2T_002156/PV2T_002157/PV2T_002161/PV2T_002163/PV2T_002165/PV2T_002168/PV2T_002169/PV2T_002170/PV2T_002171/PV2T_002172/PV2T_002173/PV2T_002174/PV2T_002179/PV2T_002181/PV2T_002187/PV2T_002188/PV2T_002190/PV2T_002195/PV2T_002196/PV2T_002201/PV2T_002202/PV2T_002203/PV2T_002208/PV2T_002213/PV2T_002214/PV2T_002215/PV2T_002220/PV2T_002222/PV2T_002229/PV2T_002236/PV2T_002240/PV2T_002242/PV2T_002258/PV2T_002262/PV2T_002268/PV2T_002271/PV2T_002274/PV2T_002283/PV2T_002285/PV2T_002295/PV2T_002299/PV2T_002305/PV2T_002312/PV2T_002313/PV2T_002315/PV2T_002316/PV2T_002320/PV2T_002322/PV2T_002323/PV2T_002327/PV2T_002331/PV2T_002334/PV2T_002335/PV2T_002336/PV2T_002337/PV2T_002338/PV2T_002341/PV2T_002345/PV2T_002351/PV2T_002353/PV2T_002355/PV2T_002356/PV2T_002366/PV2T_002368/PV2T_002372/PV2T_002374/PV2T_002375/PV2T_002377/PV2T_002378/PV2T_002387/PV2T_002388/PV2T_002389/PV2T_002403/PV2T_002407/PV2T_002411/PV2T_002415/PV2T_002421/PV2T_002422/PV2T_002427/PV2T_002428/PV2T_002431/PV2T_002432/PV2T_002443/PV2T_002445/PV2T_002449/PV2T_002460/PV2T_002487/PV2T_002491/PV2T_002506/PV2T_002554/PV2T_002563/PV2T_002568/PV2T_002600/PV2T_002640/PV2T_002659/PV2T_002714/PV2T_002750/PV2T_002753/PV2T_002754/PV2T_002755/PV2T_002757/PV2T_002758/PV2T_002763/PV2T_002783/PV2T_002811/PV2T_002832/PV2T_002845/PV2T_002859/PV2T_002864/PV2T_002865/PV2T_003028/PV2T_003042/PV2T_011454/PV2T_011459/PV2T_011574/PV2T_011576/PV2T_011579/PV2T_011722/PV2T_011723/PV2T_011725/PV2T_011738/PV2T_011740/PV2T_011744/PV2T_012129/PV2T_012134/PV2T_012143/PV2T_012335/PV2T_012339/PV2T_012340/PV2T_012348/PV2T_012361/PV2T_014920/PV2T_014921/PV2T_014923/PV2T_014924/PV2T_014925/PV2T_014927/PV2T_014928/PV2T_014931/PV2T_014944/PV2T_014947/PV2T_014952/PV2T_014953/PV2T_014955	Rhinovirus A
10335	-0.9288524818657878	-2.8923864043063863	4.700838227478672e-15	PV2T_006858/PV2T_006843/PV2T_006831/PV2T_006833/PV2T_006863/PV2T_006827/PV2T_014707/PV2T_006829/PV2T_006824/PV2T_014705/PV2T_014703/PV2T_006828/PV2T_006825/PV2T_006837/PV2T_014689/PV2T_006872/PV2T_014701/PV2T_006836/PV2T_014681/PV2T_014680/PV2T_006826	2.93802389217417e-16	3.401922401464829e-15	PV2T_006824/PV2T_006825/PV2T_006826/PV2T_006827/PV2T_006828/PV2T_006829/PV2T_006830/PV2T_006831/PV2T_006833/PV2T_006836/PV2T_006837/PV2T_006843/PV2T_006858/PV2T_006863/PV2T_006872/PV2T_014680/PV2T_014681/PV2T_014689/PV2T_014701/PV2T_014703/PV2T_014705/PV2T_014707	Human alphaherpesvirus 3
108098	0.8429208597473539	2.6114551324402204	1.377092984558075e-13	PV2T_000234/PV2T_000141/PV2T_013004/PV2T_012660/PV2T_000130/PV2T_000123/PV2T_000138/PV2T_012688/PV2T_000120/PV2T_012684/PV2T_000268/PV2T_000129/PV2T_000143/PV2T_000217/PV2T_000147/PV2T_000168/PV2T_000136/PV2T_000285/PV2T_012689/PV2T_000158/PV2T_000215/PV2T_000126/PV2T_000142/PV2T_000157/PV2T_012735/PV2T_000159/PV2T_000122/PV2T_000133/PV2T_012988/PV2T_000156/PV2T_000171/PV2T_000154	1.2910246730231955e-14	9.965804493512387e-14	PV2T_000120/PV2T_000122/PV2T_000123/PV2T_000126/PV2T_000129/PV2T_000130/PV2T_000133/PV2T_000136/PV2T_000138/PV2T_000141/PV2T_000142/PV2T_000143/PV2T_000146/PV2T_000147/PV2T_000152/PV2T_000154/PV2T_000156/PV2T_000157/PV2T_000158/PV2T_000159/PV2T_000168/PV2T_000171/PV2T_000195/PV2T_000215/PV2T_000217/PV2T_000222/PV2T_000234/PV2T_000250/PV2T_000268/PV2T_000285/PV2T_012558/PV2T_012606/PV2T_012607/PV2T_012660/PV2T_012684/PV2T_012688/PV2T_012689/PV2T_012723/PV2T_012735/PV2T_012780/PV2T_012787/PV2T_012789/PV2T_012988/PV2T_013004	Human mastadenovirus B
130310	0.7069870956700706	2.112768830925645	4.011200537155404e-05	PV2T_012989/PV2T_013009/PV2T_000005/PV2T_012702/PV2T_000031/PV2T_000024/PV2T_000039/PV2T_000022/PV2T_012611/PV2T_012824/PV2T_012635/PV2T_000001/PV2T_000010/PV2T_000008/PV2T_012822/PV2T_012747	5.014000671444255e-06	2.9028424939940427e-05	PV2T_000001/PV2T_000002/PV2T_000003/PV2T_000005/PV2T_000007/PV2T_000008/PV2T_000009/PV2T_000010/PV2T_000012/PV2T_000014/PV2T_000022/PV2T_000024/PV2T_000031/PV2T_000039/PV2T_000054/PV2T_000055/PV2T_000056/PV2T_000060/PV2T_000079/PV2T_012530/PV2T_012557/PV2T_012611/PV2T_012612/PV2T_012635/PV2T_012655/PV2T_012702/PV2T_012747/PV2T_012750/PV2T_012773/PV2T_012775/PV2T_012800/PV2T_012822/PV2T_012823/PV2T_012824/PV2T_012989/PV2T_013009	Human mastadenovirus D
129875	0.8388058629086937	2.0582155028190066	8.255797926334956e-05	PV2T_012994/PV2T_012644/PV2T_012708/PV2T_012710/PV2T_012668/PV2T_008501/PV2T_008506/PV2T_012743/PV2T_012728/PV2T_012670/PV2T_012616/PV2T_012805/PV2T_012639	1.5479621111878044e-05	5.9745906045845085e-05	PV2T_008501/PV2T_008506/PV2T_012616/PV2T_012639/PV2T_012644/PV2T_012668/PV2T_012670/PV2T_012708/PV2T_012710/PV2T_012726/PV2T_012728/PV2T_012743/PV2T_012783/PV2T_012805/PV2T_012994	Human mastadenovirus A
138950	0.5369603552360853	1.8841621748754005	8.255797926334956e-05	PV2T_003063/PV2T_003074/PV2T_003303/PV2T_003281/PV2T_003389/PV2T_003084/PV2T_003370/PV2T_003302/PV2T_003067/PV2T_003351/PV2T_003341/PV2T_012307/PV2T_003157/PV2T_003118/PV2T_003075/PV2T_003126/PV2T_012311/PV2T_003174/PV2T_003148/PV2T_003092/PV2T_011410/PV2T_003095/PV2T_003106/PV2T_003159/PV2T_003347/PV2T_003147/PV2T_003346/PV2T_003182/PV2T_003177/PV2T_003190/PV2T_003179/PV2T_003139/PV2T_003348/PV2T_003186/PV2T_003168/PV2T_003107/PV2T_003136/PV2T_003070/PV2T_003176/PV2T_003122/PV2T_003431/PV2T_003378/PV2T_003394/PV2T_003172/PV2T_003098/PV2T_003236/PV2T_003170/PV2T_011534/PV2T_003399/PV2T_011952/PV2T_003085	1.32666582645204e-05	5.9745906045845085e-05	PV2T_003062/PV2T_003063/PV2T_003065/PV2T_003067/PV2T_003070/PV2T_003071/PV2T_003073/PV2T_003074/PV2T_003075/PV2T_003076/PV2T_003084/PV2T_003085/PV2T_003086/PV2T_003092/PV2T_003095/PV2T_003097/PV2T_003098/PV2T_003103/PV2T_003106/PV2T_003107/PV2T_003115/PV2T_003118/PV2T_003120/PV2T_003122/PV2T_003126/PV2T_003128/PV2T_003130/PV2T_003132/PV2T_003133/PV2T_003136/PV2T_003139/PV2T_003142/PV2T_003144/PV2T_003147/PV2T_003148/PV2T_003152/PV2T_003156/PV2T_003157/PV2T_003159/PV2T_003161/PV2T_003168/PV2T_003169/PV2T_003170/PV2T_003172/PV2T_003173/PV2T_003174/PV2T_003176/PV2T_003177/PV2T_003179/PV2T_003182/PV2T_003183/PV2T_003186/PV2T_003187/PV2T_003190/PV2T_003191/PV2T_003200/PV2T_003207/PV2T_003211/PV2T_003233/PV2T_003236/PV2T_003241/PV2T_003243/PV2T_003269/PV2T_003277/PV2T_003278/PV2T_003281/PV2T_003290/PV2T_003293/PV2T_003302/PV2T_003303/PV2T_003329/PV2T_003330/PV2T_003334/PV2T_003341/PV2T_003346/PV2T_003347/PV2T_003348/PV2T_003351/PV2T_003370/PV2T_003375/PV2T_003378/PV2T_003389/PV2T_003394/PV2T_003397/PV2T_003399/PV2T_003431/PV2T_011410/PV2T_011412/PV2T_011420/PV2T_011530/PV2T_011534/PV2T_011537/PV2T_011951/PV2T_011952/PV2T_011958/PV2T_011970/PV2T_012307/PV2T_012311/PV2T_012323	Enterovirus C
1979160	-0.8077445667823692	-1.8204753484393292	0.010343745308236915	PV2T_008774/PV2T_008775/PV2T_008786/PV2T_008776	0.0022626942861768253	0.007485605157276715	PV2T_008773/PV2T_008774/PV2T_008775/PV2T_008776/PV2T_008777/PV2T_008786/PV2T_013484	Human rubulavirus 2
10298	0.41398164890562905	1.5329865772303013	0.014663764463283309	PV2T_006511/PV2T_013995/PV2T_006760/PV2T_013817/PV2T_013981/PV2T_006661/PV2T_013563/PV2T_006402/PV2T_006484/PV2T_013570/PV2T_006767/PV2T_006382/PV2T_014670/PV2T_014640/PV2T_014569/PV2T_013923/PV2T_013603/PV2T_013857/PV2T_014662/PV2T_014656/PV2T_006407/PV2T_013956/PV2T_006482/PV2T_006406/PV2T_006496/PV2T_006378/PV2T_006398/PV2T_013922/PV2T_006450/PV2T_013999/PV2T_006531/PV2T_006474/PV2T_014655/PV2T_014679/PV2T_013921/PV2T_006514/PV2T_013601/PV2T_006478/PV2T_013689/PV2T_006427/PV2T_006389/PV2T_006405/PV2T_014565/PV2T_006726/PV2T_006532/PV2T_006394/PV2T_014568/PV2T_006444/PV2T_014564/PV2T_014668/PV2T_006793/PV2T_013693/PV2T_006396/PV2T_006404/PV2T_014048/PV2T_006712/PV2T_013566/PV2T_013908/PV2T_006504/PV2T_006385/PV2T_006630/PV2T_013531/PV2T_006644/PV2T_006553/PV2T_014672/PV2T_006469/PV2T_013688/PV2T_014652/PV2T_006395/PV2T_013602/PV2T_013604/PV2T_006577/PV2T_006597/PV2T_006386/PV2T_006425/PV2T_014641/PV2T_014561/PV2T_006390/PV2T_014562/PV2T_014653/PV2T_014675/PV2T_006522/PV2T_014677/PV2T_013959/PV2T_006442/PV2T_006598/PV2T_006464/PV2T_006393/PV2T_006420	0.003665941115820827	0.010611934808955026	PV2T_006378/PV2T_006380/PV2T_006382/PV2T_006385/PV2T_006386/PV2T_006388/PV2T_006389/PV2T_006390/PV2T_006393/PV2T_006394/PV2T_006395/PV2T_006396/PV2T_006398/PV2T_006402/PV2T_006403/PV2T_006404/PV2T_006405/PV2T_006406/PV2T_006407/PV2T_006409/PV2T_006417/PV2T_006420/PV2T_006425/PV2T_006427/PV2T_006430/PV2T_006436/PV2T_006441/PV2T_006442/PV2T_006444/PV2T_006450/PV2T_006451/PV2T_006453/PV2T_006464/PV2T_006469/PV2T_006474/PV2T_006478/PV2T_006482/PV2T_006484/PV2T_006485/PV2T_006491/PV2T_006496/PV2T_006503/PV2T_006504/PV2T_006508/PV2T_006511/PV2T_006514/PV2T_006522/PV2T_006531/PV2T_006532/PV2T_006533/PV2T_006546/PV2T_006553/PV2T_006558/PV2T_006570/PV2T_006577/PV2T_006587/PV2T_006594/PV2T_006595/PV2T_006597/PV2T_006598/PV2T_006601/PV2T_006617/PV2T_006630/PV2T_006631/PV2T_006644/PV2T_006657/PV2T_006661/PV2T_006663/PV2T_006694/PV2T_006706/PV2T_006712/PV2T_006726/PV2T_006736/PV2T_006756/PV2T_006760/PV2T_006767/PV2T_006769/PV2T_006772/PV2T_006793/PV2T_013531/PV2T_013555/PV2T_013556/PV2T_013563/PV2T_013566/PV2T_013570/PV2T_013595/PV2T_013601/PV2T_013602/PV2T_013603/PV2T_013604/PV2T_013617/PV2T_013687/PV2T_013688/PV2T_013689/PV2T_013690/PV2T_013693/PV2T_013694/PV2T_013762/PV2T_013799/PV2T_013817/PV2T_013857/PV2T_013908/PV2T_013921/PV2T_013922/PV2T_013923/PV2T_013956/PV2T_013957/PV2T_013958/PV2T_013959/PV2T_013981/PV2T_013982/PV2T_013995/PV2T_013999/PV2T_014029/PV2T_014032/PV2T_014046/PV2T_014047/PV2T_014048/PV2T_014049/PV2T_014558/PV2T_014559/PV2T_014560/PV2T_014561/PV2T_014562/PV2T_014563/PV2T_014564/PV2T_014565/PV2T_014566/PV2T_014568/PV2T_014569/PV2T_014570/PV2T_014636/PV2T_014638/PV2T_014640/PV2T_014641/PV2T_014652/PV2T_014653/PV2T_014655/PV2T_014656/PV2T_014657/PV2T_014660/PV2T_014661/PV2T_014662/PV2T_014663/PV2T_014664/PV2T_014665/PV2T_014666/PV2T_014667/PV2T_014668/PV2T_014669/PV2T_014670/PV2T_014672/PV2T_014675/PV2T_014677/PV2T_014679	Human alphaherpesvirus 1
72149	0.7667470709133062	1.706424088773926	0.022737365663025134	PV2T_014901/PV2T_004547/PV2T_004548/PV2T_014903/PV2T_004537/PV2T_004541/PV2T_014900/PV2T_004551	0.006394884092725819	0.016454672519294507	PV2T_004537/PV2T_004538/PV2T_004541/PV2T_004547/PV2T_004548/PV2T_004551/PV2T_004600/PV2T_014900/PV2T_014901/PV2T_014903	Aichivirus A
138948	-0.33701924996492744	-1.3497868596749236	0.15244879786286733	PV2T_001728/PV2T_001864/PV2T_001756/PV2T_001914/PV2T_012033/PV2T_001736/PV2T_001839/PV2T_001916/PV2T_001840/PV2T_001758/PV2T_001742/PV2T_012034/PV2T_001718/PV2T_001770/PV2T_001885/PV2T_001769/PV2T_001823	0.047640249332146035	0.11032478792707502	PV2T_001715/PV2T_001717/PV2T_001718/PV2T_001719/PV2T_001720/PV2T_001724/PV2T_001725/PV2T_001726/PV2T_001728/PV2T_001731/PV2T_001732/PV2T_001736/PV2T_001737/PV2T_001738/PV2T_001740/PV2T_001742/PV2T_001743/PV2T_001752/PV2T_001756/PV2T_001758/PV2T_001761/PV2T_001769/PV2T_001770/PV2T_001790/PV2T_001791/PV2T_001817/PV2T_001823/PV2T_001831/PV2T_001839/PV2T_001840/PV2T_001860/PV2T_001861/PV2T_001862/PV2T_001864/PV2T_001885/PV2T_001895/PV2T_001896/PV2T_001899/PV2T_001901/PV2T_001906/PV2T_001907/PV2T_001914/PV2T_001915/PV2T_001916/PV2T_001929/PV2T_001931/PV2T_001935/PV2T_001941/PV2T_001949/PV2T_001953/PV2T_001963/PV2T_001966/PV2T_001975/PV2T_001977/PV2T_001991/PV2T_011492/PV2T_011493/PV2T_011618/PV2T_011803/PV2T_011804/PV2T_011820/PV2T_011834/PV2T_012033/PV2T_012034	Enterovirus A
